COD_VIA;VIA_SQC;VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;FECHA_DE_ALTA;FECHA_DE_BAJA;VIA_ESTADO
00714300;1;CALLE;DE LA;SIERRA BERMEJA;SIERRA BERMEJA;10/10/1956;;V
00714400;1;CALLE;DE LA;SIERRA DE BOBIA;SIERRA DE BOBIA;01/01/1982;;V
00714500;1;CALLE;DE LA;SIERRA DE BOÑAL;SIERRA DE BOÑAL;01/01/1981;09/03/1989;H
00714600;1;CALLE;DE LA;SIERRA DEL BREZO;SIERRA DEL BREZO;22/07/1949;;V
00714700;1;CALLE;DE LA;SIERRA BULLONES;SIERRA BULLONES;01/01/1986;;V
00714800;1;CALLE;DE LA;SIERRA DE CADI;SIERRA DE CADÍ;05/10/1953;;V
00714900;1;CALLE;DE LA;SIERRA DE CAMEROS;SIERRA DE CAMEROS;28/05/1952;;V
00715000;1;CALLE;DE LA;SIERRA CARBONERA;SIERRA CARBONERA;14/05/1952;;V
00715000;2;CALLE;DE;MATIAS MONTERO;MATÍAS MONTERO;22/07/1949;14/05/1952;V
00715000;3;CALLE;DE;PI Y MARGALL;PI Y MARGALL;01/01/1929;22/07/1949;V
00715100;1;PLAZA;DE LA;SIERRA CARBONERA;SIERRA CARBONERA;01/01/1986;;V
00715200;1;CALLE;DE LA;SIERRA DEL CASTILLO;SIERRA DEL CASTILLO;01/12/1954;;V
00715200;2;CALLEJON;DE;CALVO SOTELO;CALVO SOTELO;22/07/1949;01/12/1954;V
00715300;1;PLAZA;DE LA;SIERRA DE CAUREL;SIERRA DE CAUREL;10/10/1956;;V
00715400;1;CALLE;DE LA;SIERRA DE CAZALLA;SIERRA DE CAZALLA;28/05/1952;;V
00715400;2;CALLE;DE;DOÑA MARIA;DOÑA MARÍA;27/05/1952;28/05/1952;V
00715500;1;CALLE;DE LA;SIERRA DE CONTRAVIESA;SIERRA DE CONTRAVIESA;28/05/1952;;V
00715500;2;CALLE;DE;DON RAFAEL;DON RAFAEL;14/05/1952;28/05/1952;V
00715600;1;CALLE;DE LA;SIERRA DE CUENCA;SIERRA DE CUENCA;08/06/1955;;V
00715625;1;CALLE;DE LA;SIERRA DE CUERDA LARGA;SIERRA DE CUERDA LARGA;31/10/1985;;V
00715625;2;CALLE;;CUATRO;CUATRO;05/11/1982;31/10/1985;V
00715650;2;CALLE;DE LA;SIERRA DE LA DEMANDA;SIERRA DE LA DEMANDA;01/01/1966;12/04/1991;H
00715700;1;CALLE;DE LA;SIERRA DEL EJE;SIERRA DEL EJE;14/09/1956;01/01/2008;H
00715800;1;CALLE;DE LA;SIERRA ELVIRA;SIERRA ELVIRA;28/05/1952;;V
00715825;1;CALLE;DE LA;SIERRA DE ENCINARES;SIERRA DE ENCINARES;30/03/1971;;V
00715850;1;CALLE;DE LA;SIERRA ENGARCERAN;SIERRA ENGARCERÁN;31/12/1968;;V
00715900;1;PLAZA;DE LA;SIERRA DE ESPADAN;SIERRA DE ESPADÁN;31/08/1980;01/09/1980;H
00716000;1;CALLE;DE LA;SIERRA ESPUÑA;SIERRA ESPUÑA;10/10/1956;;V
00716100;1;CALLE;DE LA;SIERRA DE ESTRELLA;SIERRA DE ESTRELLA;28/05/1952;;V
00716100;2;CALLE;DE LA;FAMILIA GARCIA NOBLEJAS;FAMILIA GARCÍA NOBLEJAS;22/07/1949;28/05/1952;V
00716100;3;CALLE;DE;MORAITA;MORAITA;01/01/1929;22/07/1949;V
00716200;1;CALLE;DE LA;SIERRA FALADORA;SIERRA FALADORA;10/10/1956;;V
00716200;2;CALLE;;A;A;01/11/1955;10/10/1956;V
00716300;1;CALLE;DE LA;SIERRA DE LOS FILABRES;SIERRA DE LOS FILABRES;28/05/1952;;V
00716300;2;CALLE;DEL;GENERAL MOLA;GENERAL MOLA;27/05/1952;28/05/1952;V
00716400;1;PLAZA;DE LA;SIERRA GADOR;SIERRA GÁDOR;28/05/1952;27/10/1998;H
00716500;1;CALLE;DE LA;SIERRA DE GATA;SIERRA DE GATA;31/12/1985;01/01/1986;H
00716600;1;PLAZA;DE LA;SIERRA GISTRAL;SIERRA GISTRAL;10/10/1956;;V
00716650;1;CALLE;DE LA;SIERRA DE GOR;SIERRA DE GOR;27/02/1973;;V
00716700;1;CALLE;DE LA;SIERRA GORDA;SIERRA GORDA;28/05/1952;;V
00716700;2;CALLE;DE LA;IGLESIA;IGLESIA;22/07/1949;28/05/1952;V
00716750;1;CALLE;DE LA;SIERRA GRANDE;SIERRA GRANDE;31/12/1985;01/01/1986;H
00716775;1;PLAZA;DE LA;SIERRA DE GRAZALEMA;SIERRA DE GRAZALEMA;28/05/1971;;V
00716800;1;CALLE;DE LA;SIERRA DE GREDOS;SIERRA DE GREDOS;28/05/1952;;V
00716800;2;CALLE;DE LA;PALOMA;PALOMA;01/01/1952;28/05/1952;V
00716900;2;CALLE;DE LA;SIERRA DE GUADALUPE;SIERRA DE GUADALUPE;28/05/1952;;V
00716950;2;TRAVESIA;DE LA;SIERRA DE GUADALUPE;SIERRA DE GUADALUPE;31/05/1969;;V
00716950;1;PARTICULAR;;ROJA;ROJA;30/05/1969;31/05/1969;V
00717000;1;CALLE;DE LA;SIERRA DE GUDAR;SIERRA DE GUDAR;14/09/1956;;V
00717100;2;CALLE;DE LA;SIERRA DE JAVALAMBRE;SIERRA DE JAVALAMBRE;28/05/1952;;V
00717200;1;CALLE;DE LA;SIERRA DE LA LOBA;SIERRA DE LA LOBA;05/10/1953;;V
00717300;1;CALLE;DE LA;SIERRA DE LUCENA;SIERRA DE LUCENA;10/10/1956;;V
00717400;1;TRAVESIA;DE LA;SIERRA DE LUJAR;SIERRA DE LÚJAR;31/12/1985;01/01/1986;H
00717500;1;CALLE;DE LA;SIERRA LLERENA;SIERRA LLERENA;28/05/1952;;V
00717500;2;CALLE;DE;MARIA GUERRERO;MARÍA GUERRERO;27/05/1952;28/05/1952;V
00717600;1;CALLE;DE LA;SIERRA MADERA;SIERRA MADERA;08/06/1955;;V
00717700;1;CALLE;DE LA;SIERRA MADRONA;SIERRA MADRONA;08/07/1953;;V
00717800;1;PLAZA;DE LA;SIERRA DE MAGINA;SIERRA DE MÁGINA;10/10/1956;;V
00717900;2;CALLE;DE LA;SIERRA DE MEIRA;SIERRA DE MEIRA;28/05/1952;;V
00717900;1;CALLE;DE;MERELLES;MERELLES;27/05/1952;28/05/1952;V
00718000;1;CALLE;DE LA;SIERRA MENERA;SIERRA MENERA;05/10/1953;;V
00718100;1;PLAZA;DE LA;SIERRA MINISTRA;SIERRA MINISTRA;28/05/1952;;V
00718100;2;PLAZA;DE;MUÑOZ GRANDES;MUÑOZ GRANDES;27/05/1952;28/05/1952;V
00718150;1;CALLE;DE LA;SIERRA DE MIRA;SIERRA DE MIRA;28/05/1971;;V
00718200;1;CALLE;DE LA;SIERRA MOLINA;SIERRA MOLINA;28/05/1952;;V
00718200;2;CALLE;DE;NUESTRA SEÑORA DE LOS ANGELES;NUESTRA SEÑORA DE LOS ÁNGELES;27/05/1952;28/05/1952;V
00718203;1;TRAVESIA;DE LA;SIERRA MOLINA;SIERRA MOLINA;31/12/1985;01/01/1986;H
00718300;1;CALLE;DE LA;SIERRA DE MONCHIQUE;SIERRA DE MONCHIQUE;28/05/1952;;V
00718300;2;CALLE;;NUEVA;NUEVA;01/01/1952;28/05/1952;V
00718400;1;CALLE;DE LA;SIERRA MONTILLA;SIERRA MONTILLA;01/01/1982;;V
00718450;2;CALLE;DE LA;SIERRA MORENA;SIERRA MORENA;29/09/1972;;V
00718450;1;CALLE;DE;BIENCINTO;BIENCINTO;01/01/1972;29/09/1972;V
00718500;1;CALLE;DE LA;SIERRA NEVADA;SIERRA NEVADA;28/05/1952;;V
00718600;1;TRAVESIA;DE LA;SIERRA NEVADA;SIERRA NEVADA;01/01/1986;12/04/1991;H
00718700;2;CALLE;DE LA;SIERRA DE OCA;SIERRA DE OCA;28/05/1952;12/04/1991;H
00718700;1;CALLE;;PARTICULAR B;PARTICULAR B;27/05/1952;28/05/1952;H
00718800;1;CALLE;DE LA;SIERRA DE ONCALA;SIERRA DE ONCALA;05/10/1953;;V
00718900;1;CALLE;DE LA;SIERRA DE PALOMERAS;SIERRA DE PALOMERAS;28/05/1952;;V
00718900;2;CALLE;DE;PINTO;PINTO;22/07/1949;28/05/1952;V
00719000;1;CALLE;DE LA;SIERRA DEL PEDROSO;SIERRA DEL PEDROSO;10/10/1956;05/05/2014;H
00719100;1;CALLE;DE LA;SIERRA DE PEÑA NEGRA;SIERRA DE PEÑA NEGRA;01/01/1986;15/05/1991;H
00719200;1;CALLE;DE LA;SIERRA DE PINEDA;SIERRA DE PINEDA;05/10/1953;;V
00719300;1;CALLE;DE LA;SIERRA DE PRIEGO;SIERRA DE PRIEGO;10/10/1956;23/05/2011;H
00719400;1;CALLE;DE LA;SIERRA DE QUEIJA;SIERRA DE QUEIJA;10/10/1956;;V
00719500;1;CALLE;DE LA;SIERRA DEL QUINTANAR;SIERRA DEL QUINTANAR;13/05/1955;;V
00719600;1;CALLE;DE LA;SIERRA ROBLEDAL;SIERRA ROBLEDAL;13/05/1955;;V
00719650;1;CALLE;DE LA;SIERRA DE SABIÑAR;SIERRA DE SABIÑAR;28/05/1971;;V
00719700;1;CALLE;DE LA;SIERRA DE LA SAGRA;SIERRA DE LA SAGRA;10/10/1956;;V
00719700;2;CALLE;DE;GARCIA MARQUINA;GARCÍA MARQUINA;09/10/1956;10/10/1956;V
00719800;1;CALLE;DE LA;SIERRA SALVADA;SIERRA SALVADA;10/10/1956;;V
00719800;2;CALLE;;B;B;01/11/1955;10/10/1956;V
00719900;1;CALLE;DE LA;SIERRA DE LOS SANTOS;SIERRA DE LOS SANTOS;01/01/1982;;V
00720000;1;CALLE;DE LA;SIERRA DE SEGURA;SIERRA DE SEGURA;28/05/1952;;V
00720000;2;CALLE;DE;SAN RAMON;SAN RAMÓN;27/05/1952;28/05/1952;V
00720100;1;CALLE;DE LA;SIERRA DE LA SOLANA;SIERRA DE LA SOLANA;08/06/1955;;V
00720200;1;CALLE;DE LA;SIERRA DE TEJEDA;SIERRA DE TEJEDA;10/10/1956;;V
00720200;2;CALLE;DE LA;SIERRA TEJEDO;SIERRA TEJEDO;09/10/1956;10/10/1956;V
00720400;1;CALLE;DE LA;SIERRA TOLEDANA;SIERRA TOLEDANA;28/05/1952;;V
00720500;1;CALLE;DE LA;SIERRA DE TOLOÑO;SIERRA DE TOLOÑO;10/10/1956;;V
00720550;1;CALLE;DE LA;SIERRA DEL TORCAL;SIERRA DEL TORCAL;27/02/1973;;V
00720575;1;CALLE;DE LA;SIERRA DE TORNAVACAS;SIERRA DE TORNAVACAS;28/07/1971;;V
00720585;2;CALLE;DE LA;SIERRA DE TORTEJADA;SIERRA DE TORTEJADA;28/05/1971;;V
00720585;1;CALLE;DE LA;SIERRA DE TORTAJADA;SIERRA DE TORTAJADA;27/05/1971;28/05/1971;V
00720600;1;CALLE;DE LA;SIERRA DE VALCAYO;SIERRA DE VALCAYO;29/11/1972;06/03/1989;H
00720700;1;CALLE;DE LA;SIERRA DE VALDEMECA;SIERRA DE VALDEMECA;08/06/1955;;V
00720750;1;CALLE;DE LA;SIERRA DE VALDERRAMA;SIERRA DE VALDERRAMA;31/12/1985;01/01/1986;H
00720800;1;CALLE;DE LA;SIERRA DEL VALLE;SIERRA DEL VALLE;01/01/1969;;V
00720900;1;CALLE;DE LA;SIERRA VIEJA;SIERRA VIEJA;14/05/1952;;V
00720900;2;CALLE;DE;VILLAVERDE;VILLAVERDE;13/05/1952;14/05/1952;V
00720925;1;CALLE;DE LA;SIERRA DE VILLALAR;SIERRA DE VILLALAR;31/12/1985;01/01/1986;H
00720950;1;CALLE;;SIETE;SIETE;31/12/1985;01/01/1986;H
00721000;1;CALLE;;SIETE;SIETE;31/12/1985;01/01/1986;H
00721100;1;CALLE;;SIETE BIS;SIETE BIS;01/01/1958;07/02/1990;H
00721200;1;CALLE;DE LOS;SIETE AMIGOS;SIETE AMIGOS;01/01/1973;01/01/2007;H
00721300;1;CALLE;DEL;SIETE DE JULIO;SIETE DE JULIO;01/01/1840;;V
00721300;2;CALLE;DE LA;AMARGURA;AMARGURA;11/01/1835;01/01/1840;V
00721400;1;CALLE;DEL;SIETE DE JULIO SAN FERMIN;SIETE DE JULIO SAN FERMÍN;01/01/1973;07/02/1990;H
00721500;1;CALLE;DE LOS;SIETE PICOS;SIETE PICOS;10/02/1945;;V
00721600;1;CALLE;DE;SIGERICO;SIGERICO;14/07/1960;;V
00721700;1;CALLE;DE;EL SIGLO FUTURO;EL SIGLO FUTURO;12/03/1952;;V
00721700;3;CALLE;DEL;SINSONTE;SINSONTE;14/07/1950;12/03/1952;V
00721700;2;CALLE;DE;ORIENTE;ORIENTE;13/07/1950;14/07/1950;V
00721800;1;CALLE;DE;SIGÜENZA;SIGÜENZA;31/12/1981;01/01/1982;H
00721850;1;CALLE;DE;SIGUERO;SIGUERO;29/04/1970;;V
00721850;2;CALLE;;52;52;28/04/1970;29/04/1970;V
00721900;1;CALLE;DEL;SIL;SIL;01/01/1949;;V
00722000;1;CALLE;DE LA;SILFIDE;SÍLFIDE;14/07/1950;;V
00722000;2;CALLE;DE;SAN RAFAEL;SAN RAFAEL;13/07/1950;14/07/1950;V
00722100;1;GLORIETA;DEL;SILICE;SÍLICE;14/07/1950;;V
00722100;2;GLORIETA;DEL;CAMPANAR;CAMPANAR;13/07/1950;14/07/1950;V
00722200;1;CALLE;DE LA;SILLERIA;SILLERÍA;09/03/1962;;V
00722300;1;CALLE;DE;LOS SILOS;LOS SILOS;23/07/1958;;V
00722400;1;CALLE;DE;SILVA;SILVA;11/01/1835;;V
00722500;1;CALLE;DE;SILVANO;SILVANO;01/01/1986;;V
00722600;1;CALLE;DE;SILVES;SILVES;08/01/1954;;V
00722700;1;CALLE;DE;SILVIO ABAD;SILVIO ABAD;09/01/1948;;V
00722800;1;CALLE;DE;SIMACOTA;SIMACOTA;01/01/1964;;V
00722900;2;CALLE;DE;SIMANCAS;SIMANCAS;01/01/1949;;V
00722900;1;CALLE;DE;GIACCOMO MATTEOTI;GIACCOMO MATTEOTI;31/12/1948;01/01/1949;V
00723200;1;CALLE;DE;SIMON BARTOLOME;SIMÓN BARTOLOMÉ;31/12/1985;01/01/1986;H
00723300;1;CALLE;DE;SIMON CORRALES;SIMÓN CORRALES;31/12/1985;01/01/1986;H
00723400;1;CALLE;DE;SIMON GONZALEZ;SIMÓN GONZÁLEZ;01/01/1986;11/11/2009;H
00723405;1;CALLE;DE;SIMON TOME;SIMÓN TOMÉ;31/05/1969;29/06/1990;H
00723405;2;PASADIZO;DEL;OESTE;OESTE;01/01/1903;31/05/1969;H
00723408;1;CALLE;;SIN NOMBRE;SIN NOMBRE;31/12/1985;01/01/1986;H
00723410;1;CALLE;;SIN NOMBRE;SIN NOMBRE;01/01/1968;01/01/1986;H
00723415;1;CALLE;DEL;SIMUN;SIMÚN;04/12/1981;;V
00723425;1;CALLE;;SIN NOMBRE;SIN NOMBRE;23/10/1956;24/10/1956;H
00723430;1;CALLE;;SIN NOMBRE;SIN NOMBRE;04/07/1953;05/07/1953;H
00723435;1;CALLEJON;;SIN NOMBRE;SIN NOMBRE;10/11/1950;08/07/1953;H
00723450;1;PLAZA;;SIN NOMBRE;SIN NOMBRE;31/12/1985;01/01/1986;H
00723500;1;CALLE;DE;SINCELEJO;SINCELEJO;01/01/1964;;V
00723600;1;CALLE;DE;SINESIO DELGADO;SINESIO DELGADO;30/06/1967;;V
00723700;1;CALLE;DEL;SINSONTE;SINSONTE;14/07/1950;15/05/1991;H
00723800;1;CALLE;DE;SIRIO;SIRIO;16/03/1960;;V
00723900;1;CALLE;DE;SIRO MUELA;SIRO MUELA;24/06/1949;;V
00723925;1;CALLE;DEL;SIROCO;SIROCO;04/12/1981;;V
00723950;1;CALLE;DE;SIRRACH;SIRRACH;27/02/1975;;V
00724000;1;CALLE;DE;SISEBUTO;SISEBUTO;14/07/1950;;V
00724000;2;CALLE;;LATERAL;LATERAL;13/07/1950;14/07/1950;V
00724100;1;PLAZA;DE;SISENANDO;SISENANDO;14/07/1950;;V
00724100;2;PLAZA;DEL;MOLINO;MOLINO;13/07/1950;14/07/1950;V
00724200;1;CALLE;DE LOS;SISONES;SISONES;01/01/1953;;V
00724200;2;CALLE;DE LA;RUDA;RUDA;31/12/1952;01/01/1953;V
00724400;1;RONDA;DE;SOBRADIEL;SOBRADIEL;21/03/1958;;V
00724500;1;CALLE;DE LA;SOCIEDAD;SOCIEDAD;01/01/1954;;V
00724600;1;CALLE;DEL;SOCORRO;SOCORRO;10/11/1950;;V
00724700;1;CALLE;DE;SOCUELLAMOS;SOCUÉLLAMOS;01/01/1961;;V
00724800;1;CALLE;DE;SODUPE;SODUPE;27/07/1955;;V
00725000;1;CALLE;DE LA;SOFORA;SÓFORA;09/08/1948;;V
00725000;2;CALLE;DE;MARIA CRISTINA;MARÍA CRISTINA;08/08/1948;09/08/1948;V
00725100;1;PLAZA;DE;SOGAMOSO;SOGAMOSO;01/01/1964;;V
00725200;1;CALLE;DEL;SOL;SOL;01/01/1928;;V
00725300;1;CALLE;DEL;SOL NACIENTE;SOL NACIENTE;01/01/1959;;V
00725400;1;CALLE;DE LA;SOLANA;SOLANA;31/12/1985;01/01/1986;H
00725500;1;CALLE;DE LA;SOLANA;SOLANA;31/12/1984;01/01/1985;H
00725600;1;CALLE;DE LA;SOLANA DE LUCHE;SOLANA DE LUCHE;01/01/1954;;V
00725650;1;CALLE;DE LA;SOLANA DE OPAÑEL;SOLANA DE OPAÑEL;01/01/1972;;V
00725675;1;CALLE;DEL;SOLANO;SOLANO;04/12/1981;;V
00725700;1;CALLE;DE;SOLARES;SOLARES;01/01/1986;15/05/1991;H
00725900;1;CALLE;DE;SOLASIERRA;SOLASIERRA;08/03/1989;09/03/1989;H
00726000;1;CALLE;DEL;SOLDADO;SOLDADO;27/03/1951;;V
00726100;1;CALLE;DEL;SOLDADO JOSE MARIA REY;SOLDADO JOSÉ MARÍA REY;09/01/1948;;V
00726200;1;CALLE;DE LA;SOLEDAD;SOLEDAD;01/01/1986;21/04/1993;H
00726300;2;CALLE;DE;FRANCISCO ALVAREZ;FRANCISCO ÁLVAREZ;27/12/1985;;V
00726300;1;CALLE;DE LA;SOLEDAD;SOLEDAD;18/10/1959;27/12/1985;V
00726325;1;CALLE;DE;SOLEDAD GRANJA;SOLEDAD GRANJA;31/12/1985;01/01/1986;H
00726375;1;CALLE;DE LAS;SOLEDADES;SOLEDADES;21/03/1986;;V
00726400;1;CALLE;DE;SOLER Y GONZALEZ;SOLER Y GONZÁLEZ;25/02/1880;;V
00726400;2;CALLE;DE LA;PINGARRONA;PINGARRONA;11/01/1835;25/02/1880;V
00726500;1;CALLE;DE LA;SOLERIA;SOLERÍA;09/03/1962;;V
00726530;1;PLAZA;DE LA;SOLIDARIDAD;SOLIDARIDAD;29/07/1980;;V
00726560;1;CALLE;DE;SOLLER;SÓLLER;12/11/1956;13/07/1992;H
00726700;1;CALLE;DE;SOLSONA;SOLSONA;23/12/1960;;V
00726800;1;CALLE;DE;SOMAVILLA;SOMAVILLA;31/12/1985;01/01/1986;H
00726900;1;CALLE;DE LA;SOMBRERERIA;SOMBRERERÍA;17/11/1873;;V
00727000;1;CALLE;DEL;SOMBRERETE;SOMBRERETE;11/01/1835;;V
00727100;1;CALLE;DE;SOMERA;SOMERA;27/07/1955;;V
00727200;1;CALLE;DE;SOMONTES;SOMONTES;29/04/1970;;V
00727300;1;CALLE;DE;SOMONTIN;SOMONTÍN;04/08/1961;;V
00727400;1;CALLE;DEL;SOMORMUJO;SOMORMUJO;14/07/1950;;V
00727500;1;PLAZA;DEL;SOMORROSTRO;SOMORROSTRO;10/02/1945;;V
00727600;1;CALLE;DE;SOMOSIERRA;SOMOSIERRA;31/12/1985;01/01/1986;H
00727650;1;CALLE;DE LOS;SONDEOS;SONDEOS;01/01/1971;;V
00727700;1;CALLE;DE;SON BONET;SON BONET;27/01/1954;;V
00727800;1;CALLE;DE;SONDICA;SONDICA;27/01/1954;;V
00727801;1;CALLE;DE;SONSECA;SONSECA;25/03/1988;;V
00727900;1;CALLE;DE;SOPELANA;SOPELANA;27/07/1955;;V
00728000;1;CALLE;DE;SOPETRAN;SOPETRÁN;01/01/1964;;V
00728100;1;CALLE;DE;SOR ANGELA DE LA CRUZ;SOR ÁNGELA DE LA CRUZ;08/06/1960;;V
00728200;1;CALLE;DE;SOR MARIA DE AGREDA;SOR MARÍA DE ÁGREDA;30/11/1953;;V
00728200;2;CALLE;DE;SAN EDUARDO;SAN EDUARDO;29/11/1953;30/11/1953;V
00728300;1;CALLE;DEL;SORBE;SORBE;22/02/1961;;V
00728400;1;CALLE;DEL;SORGO;SORGO;09/08/1948;;V
00728400;2;CALLE;DE;LOZOYA;LOZOYA;08/08/1948;09/08/1948;V
00728500;1;CALLE;DE;SORIA;SORIA;21/07/1880;;V
00728600;1;CALLE;DE;SOROLLA;SOROLLA;01/01/1986;;V
00728600;2;CALLE;DE;MANOLITO;MANOLITO;31/12/1985;01/01/1986;V
00728650;1;CALLE;DE;SORRENTO;SORRENTO;31/12/1985;01/01/1986;H
00728700;1;CALLE;DE;SORT;SORT;01/01/1931;;V
00728800;1;CALLE;DE;SORZANO;SORZANO;31/05/1961;;V
00728900;2;CALLE;DEL;SOTILLO;SOTILLO;21/03/1958;;V
00728900;1;AVENIDA;DEL;SOTILLO;SOTILLO;20/03/1958;21/03/1958;V
00729050;1;CAMINO;DEL;SOTILLO A FUENCARRAL;SOTILLO A FUENCARRAL;01/01/1982;;V
00729100;1;CALLE;DE;EL SOTO;EL SOTO;30/12/1944;;V
00729200;1;CALLE;DE;SOTO HIDALGO;SOTO HIDALGO;20/02/1965;;V
00729300;1;AVENIDA;DE;SOTO PALACIOS;SOTO PALACIOS;19/12/1956;;V
00729350;1;CALLE;DE;SOTO DEL REAL;SOTO DEL REAL;30/05/1973;;V
00729400;1;CALLE;DE;SOTO YOLDI;SOTO YOLDI;01/01/1986;;V
00729500;1;CALLE;DE;SOTOMAYOR;SOTOMAYOR;30/12/1944;;V
00729600;1;AVENIDA;DE;STUYCK;STUYCK;01/01/1949;;V
00729600;2;AVENIDA;DE;LUIS STUYCK;LUIS STUYCK;31/12/1948;01/01/1949;V
00729700;1;CALLE;DE;SUANCES;SUANCES;05/08/1960;;V
00729800;1;CALLE;DE;SUAREZ;SUÁREZ;22/10/1924;15/05/1991;H
00729900;1;CALLE;DE;SUAREZ GARCIA;SUÁREZ GARCÍA;01/01/1954;;V
00730000;1;CALLE;DE;SUBIDA A SAN LORENZO;SUBIDA A SAN LORENZO;31/12/1985;01/01/1986;H
00730025;1;CALLE;DE;SUBIDA A SANTA MARIA;SUBIDA A SANTA MARÍA;01/01/1932;18/03/1932;H
00730100;1;CALLE;DE;SUERO DE QUIÑONES;SUERO DE QUIÑONES;09/01/1903;;V
00730100;2;CALLE;DE;SAN LORENZO;SAN LORENZO;08/01/1903;09/01/1903;V
00730200;1;CALLE;DE LAS;SUERTES;SUERTES;01/01/1986;15/05/1991;H
00730300;1;CAMINO;DE LA;SUERTE;SUERTE;01/01/1978;;V
00730450;1;CALLE;DE LAS;SUERTES;SUERTES;31/12/1985;01/01/1986;H
00730500;1;CALLE;DE;SUINTILA;SUINTILA;14/07/1950;;V
00730600;1;CALLE;DEL;SULFATO;SULFATO;29/10/1954;;V
00730600;2;CALLE;DEL;OESTE;OESTE;28/10/1954;29/10/1954;V
00730700;1;CALLE;;SUR;SUR;31/12/1985;01/01/1986;H
00730800;1;CALLE;;SUR;SUR;01/01/1986;15/05/1991;H
00730900;1;CALLE;;SUR;SUR;31/12/1985;01/01/1986;H
00731000;1;RONDA;;SUR;SUR;01/01/1965;;V
00731000;2;AVENIDA;DE LA;CORNISA;CORNISA;31/12/1964;01/01/1965;V
00731001;1;TRANSVERSAL;;SUR;SUR;01/01/1986;07/11/2012;H
00731100;1;PLAZA;DE;SURATA;SURATA;01/01/1964;;V
00731200;1;CALLE;DE;SUSANA MIRANDA;SUSANA MIRANDA;01/01/1986;15/05/1991;H
00731300;1;TRAVESIA;DEL;SUSPIRO DEL MORO;SUSPIRO DEL MORO;28/05/1952;;V
00731300;2;TRAVESIA;DE;SAN VICENTE;SAN VICENTE;27/05/1952;28/05/1952;V
00731600;1;CALLE;DE;TABARA;TABARA;05/06/1949;;V
00731625;1;CALLE;DE;TABERNA;TABERNA;31/12/1985;01/01/1986;H
00731700;1;CALLE;DE LAS;TABERNILLAS;TABERNILLAS;11/01/1835;;V
00731700;2;CALLE;DE LAS;TABERNILLAS DE PARLA (Y/O) TABERNILLAS;TABERNILLAS DE PARLA (Y/O) TABERNILLAS;01/01/1835;11/01/1835;V
00731800;1;CALLE;DE;TABLADA;TABLADA;10/12/1944;;V
00731800;2;CALLE;DE;PRIM;PRIM;01/01/1931;10/12/1944;V
00731900;1;CALLE;DE;TABURIENTE;TABURIENTE;23/07/1958;;V
00732000;1;CALLE;DE LA;TACONA;TACONA;08/02/1961;;V
00732100;1;CALLE;DE;TACONERA;TACONERA;14/11/1956;;V
00732200;1;PLAZA;DE;TAFALLA;TAFALLA;14/11/1956;01/01/1994;H
00732300;1;CALLE;DE LA;TAHONA;TAHONA;01/01/1949;;V
00732400;1;CALLE;DE LA;TAHONA DE LAS DESCALZAS;TAHONA DE LAS DESCALZAS;11/01/1835;;V
00732500;1;CALLE;DE;TAIVILLA;TAIVILLA;01/01/1986;;V
00732600;1;CALLE;DEL;TAJO;TAJO;26/04/1934;;V
00732700;1;CALLE;DE;TAJOS ALTOS;TAJOS ALTOS;28/05/1952;;V
00732700;2;CALLE;DE;SANTA ANA;SANTA ANA;27/05/1952;28/05/1952;V
00732800;1;CALLE;DEL;TAJUÑA;TAJUÑA;14/01/1949;;V
00732900;1;CALLE;DEL;TAJUYA;TAJUYA;23/07/1958;;V
00733000;1;CALLE;DE;TALAVERA;TALAVERA;01/01/1949;;V
00733050;1;CALLE;DE;TALAYUELA;TALAYUELA;30/11/1977;;V
00733060;1;CALLE;DEL;TALCO;TALCO;29/09/1954;;V
00733060;2;CALLE;DE;PORTUGAL;PORTUGAL;28/09/1954;29/09/1954;V
00733200;1;CALLE;DE;TALIA;TALÍA;14/07/1950;;V
00733200;2;CALLE;DE;SANTANDER;SANTANDER;13/07/1950;14/07/1950;V
00733400;1;CALLE;DE;TALISIO;TALISIO;14/07/1950;;V
00733400;2;CALLE;DE;SAN VICTOR;SAN VÍCTOR;13/07/1950;14/07/1950;V
00733450;1;PASEO;DE LOS;TALLERES;TALLERES;01/01/1971;;V
00733500;1;CAMINO;DE LOS;TALLERES;TALLERES;01/01/1986;;V
00733500;2;CALLE;DEL;PUERTO MIJARES;PUERTO MIJARES;31/12/1985;01/01/1986;V
00733600;1;CALLE;DE LOS;TALLISTAS;TALLISTAS;09/03/1962;;V
00733700;1;CALLE;DE;TAMAJON;TAMAJÓN;25/07/1958;;V
00733800;1;CALLE;DE;TAMALAMEQUE;TAMALAMEQUE;01/01/1964;;V
00733900;1;CALLE;DE;TAMAYO Y BAUS;TAMAYO Y BAUS;24/06/1929;;V
00733900;2;CALLE;DE;TAMAYO;TAMAYO;31/12/1894;24/06/1929;V
00734000;2;CALLE;DEL;TAMBRE;TAMBRE;16/06/1963;;V
00734000;1;CALLE;DE;PAGUINACCI;PAGUINACCI;26/04/1934;16/06/1963;V
00734100;1;CALLE;DE;TAMINACA;TAMINACA;01/01/1964;;V
00734200;1;CALLE;DE;TANGER;TÁNGER;01/01/1960;;V
00734300;1;CALLE;DE;TANTALIS;TANTALIS;01/01/1958;;V
